2021-05-23 22:58:59,956 INFO  Logger.cs: 70 - 
2021-05-23 23:00:16,089 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from camera-stand-1
2021-05-23 23:00:16,089 INFO  ExportHelperExtension.cs: 1136 - Found 71 in camera-stand-1
2021-05-23 23:00:16,090 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in camera-stand-1
2021-05-23 23:00:16,090 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from harvest-studio.SLDASM
2021-05-23 23:00:16,090 INFO  ExportHelperExtension.cs: 1136 - Found 31 in harvest-studio.SLDASM
2021-05-23 23:00:16,091 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in harvest-studio.SLDASM
2021-05-23 23:00:16,091 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-05-23 23:00:16,091 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2021-05-23 23:00:16,091 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from harvest-studio-frame-1
2021-05-23 23:00:16,092 INFO  ExportHelperExtension.cs: 1136 - Found 97 in harvest-studio-frame-1
2021-05-23 23:00:16,092 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in harvest-studio-frame-1
2021-05-23 23:00:16,093 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from xArm5-1
2021-05-23 23:00:16,093 INFO  ExportHelperExtension.cs: 1136 - Found 23 in xArm5-1
2021-05-23 23:00:16,094 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in xArm5-1
2021-05-23 23:00:16,094 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from camera-stand-1
2021-05-23 23:00:16,094 INFO  ExportHelperExtension.cs: 1136 - Found 71 in camera-stand-1
2021-05-23 23:00:16,095 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in camera-stand-1
2021-05-23 23:00:17,571 INFO  SwAddin.cs: 339 - Loading config tree
2021-05-23 23:00:17,574 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-05-23 23:00:17,579 INFO  SwAddin.cs: 344 - Showing property manager
2021-05-23 23:00:48,239 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-23 23:01:03,747 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-23 23:01:10,701 INFO  SwAddin.cs: 294 - Assembly export called for file harvest-studio.SLDASM
2021-05-23 23:01:10,701 INFO  SwAddin.cs: 299 - Save is required
2021-05-23 23:01:10,702 INFO  SwAddin.cs: 313 - Saving assembly
2021-05-23 23:01:11,547 INFO  SwAddin.cs: 316 - Opening property manager
2021-05-23 23:01:11,547 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from harvest-studio.SLDASM
2021-05-23 23:01:11,548 INFO  ExportHelperExtension.cs: 1136 - Found 31 in harvest-studio.SLDASM
2021-05-23 23:01:11,548 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in harvest-studio.SLDASM
2021-05-23 23:01:11,549 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-05-23 23:01:11,549 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2021-05-23 23:01:11,549 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from harvest-studio-frame-1
2021-05-23 23:01:11,550 INFO  ExportHelperExtension.cs: 1136 - Found 97 in harvest-studio-frame-1
2021-05-23 23:01:11,551 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in harvest-studio-frame-1
2021-05-23 23:01:11,551 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from xArm5-1
2021-05-23 23:01:11,552 INFO  ExportHelperExtension.cs: 1136 - Found 23 in xArm5-1
2021-05-23 23:01:11,552 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in xArm5-1
2021-05-23 23:01:11,553 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from camera-stand-1
2021-05-23 23:01:11,553 INFO  ExportHelperExtension.cs: 1136 - Found 71 in camera-stand-1
2021-05-23 23:01:11,554 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in camera-stand-1
2021-05-23 23:01:11,554 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from harvest-studio.SLDASM
2021-05-23 23:01:11,555 INFO  ExportHelperExtension.cs: 1136 - Found 31 in harvest-studio.SLDASM
2021-05-23 23:01:11,555 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in harvest-studio.SLDASM
2021-05-23 23:01:11,556 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-05-23 23:01:11,556 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2021-05-23 23:01:11,556 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from harvest-studio-frame-1
2021-05-23 23:01:11,557 INFO  ExportHelperExtension.cs: 1136 - Found 97 in harvest-studio-frame-1
2021-05-23 23:01:11,558 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in harvest-studio-frame-1
2021-05-23 23:01:11,558 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from xArm5-1
2021-05-23 23:01:11,558 INFO  ExportHelperExtension.cs: 1136 - Found 23 in xArm5-1
2021-05-23 23:01:11,559 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in xArm5-1
2021-05-23 23:01:11,559 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from camera-stand-1
2021-05-23 23:01:11,560 INFO  ExportHelperExtension.cs: 1136 - Found 71 in camera-stand-1
2021-05-23 23:01:11,560 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in camera-stand-1
2021-05-23 23:01:12,525 INFO  SwAddin.cs: 339 - Loading config tree
2021-05-23 23:01:12,525 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-05-23 23:01:12,528 INFO  SwAddin.cs: 344 - Showing property manager
2021-05-23 23:01:22,228 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-23 23:01:54,684 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-23 23:01:59,994 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-23 23:02:03,166 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-23 23:02:04,493 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-23 23:02:41,474 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-23 23:05:10,094 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-05-23 23:05:13,083 INFO  ExportHelperExtension.cs: 347 - Creating joint camera-link
2021-05-23 23:05:13,088 INFO  ExportHelperExtension.cs: 1397 - Fixing components for harest-base
2021-05-23 23:05:13,089 INFO  ExportHelperExtension.cs: 1402 - Fixing 40
2021-05-23 23:05:13,092 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2021-05-23 23:05:13,093 INFO  ExportHelperExtension.cs: 1402 - Fixing 51
2021-05-23 23:05:13,093 INFO  ExportHelperExtension.cs: 1402 - Fixing 52
2021-05-23 23:05:13,093 INFO  ExportHelperExtension.cs: 1402 - Fixing 58
2021-05-23 23:05:13,093 INFO  ExportHelperExtension.cs: 1402 - Fixing 59
2021-05-23 23:05:13,094 INFO  ExportHelperExtension.cs: 1402 - Fixing 74
2021-05-23 23:05:13,094 INFO  ExportHelperExtension.cs: 1402 - Fixing 75
2021-05-23 23:05:13,094 INFO  ExportHelperExtension.cs: 1402 - Fixing 76
2021-05-23 23:05:13,094 INFO  ExportHelperExtension.cs: 1402 - Fixing 77
2021-05-23 23:05:13,095 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-05-23 23:05:13,450 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2021-05-23 23:05:13,450 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-05-23 23:05:13,450 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-05-23 23:05:13,450 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-05-23 23:05:13,474 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 40
2021-05-23 23:05:13,474 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2021-05-23 23:05:13,475 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 51
2021-05-23 23:05:13,475 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 52
2021-05-23 23:05:13,475 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 58
2021-05-23 23:05:13,475 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 59
2021-05-23 23:05:13,476 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 74
2021-05-23 23:05:13,476 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 75
2021-05-23 23:05:13,476 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 76
2021-05-23 23:05:13,476 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 77
2021-05-23 23:05:13,477 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2021-05-23 23:05:15,143 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent harest-base to child camera-link failed
2021-05-23 23:05:16,084 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from harvest-studio.SLDASM
2021-05-23 23:05:16,088 INFO  ExportHelperExtension.cs: 1136 - Found 35 in harvest-studio.SLDASM
2021-05-23 23:05:16,089 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in harvest-studio.SLDASM
2021-05-23 23:05:16,090 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-05-23 23:05:16,112 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2021-05-23 23:05:16,112 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from harvest-studio-frame-1
2021-05-23 23:05:16,113 INFO  ExportHelperExtension.cs: 1136 - Found 97 in harvest-studio-frame-1
2021-05-23 23:05:16,113 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in harvest-studio-frame-1
2021-05-23 23:05:16,114 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from xArm5-1
2021-05-23 23:05:16,114 INFO  ExportHelperExtension.cs: 1136 - Found 23 in xArm5-1
2021-05-23 23:05:16,114 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in xArm5-1
2021-05-23 23:05:16,115 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from camera-stand-1
2021-05-23 23:05:16,115 INFO  ExportHelperExtension.cs: 1136 - Found 71 in camera-stand-1
2021-05-23 23:05:16,115 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in camera-stand-1
2021-05-23 23:05:16,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from harvest-studio.SLDASM
2021-05-23 23:05:16,116 INFO  ExportHelperExtension.cs: 1136 - Found 35 in harvest-studio.SLDASM
2021-05-23 23:05:16,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in harvest-studio.SLDASM
2021-05-23 23:05:16,117 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-05-23 23:05:16,117 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2021-05-23 23:05:16,117 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from harvest-studio-frame-1
2021-05-23 23:05:16,117 INFO  ExportHelperExtension.cs: 1136 - Found 97 in harvest-studio-frame-1
2021-05-23 23:05:16,118 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in harvest-studio-frame-1
2021-05-23 23:05:16,118 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from xArm5-1
2021-05-23 23:05:16,118 INFO  ExportHelperExtension.cs: 1136 - Found 23 in xArm5-1
2021-05-23 23:05:16,119 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in xArm5-1
2021-05-23 23:05:16,119 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from camera-stand-1
2021-05-23 23:05:16,119 INFO  ExportHelperExtension.cs: 1136 - Found 71 in camera-stand-1
2021-05-23 23:05:16,120 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in camera-stand-1
2021-05-23 23:05:16,173 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-23 23:07:09,187 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2021-05-23 23:07:09,192 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
